OrderID,OrderDate,Region,CustomerSegment,ProductCategory,SalesChannel,UnitsSold,UnitPrice,UnitCost,TotalRevenue,TotalCost,TotalProfit,ProfitMargin_Pct
1002418,2022-10-30,North America,B2C Retail,Server Hardware,Direct Sales,28,667,395,18676,11060,7616,40.8
1005491,2022-10-30,APAC,B2C Retail,Server Hardware,Online Portal,35,717,256,25095,8960,16135,64.3
1008188,2022-10-30,LATAM,Government,Server Hardware,Direct Sales,31,708,295,21948,9145,12803,58.3
1002529,2022-10-30,North America,Government,Cloud Services,Direct Sales,13,43,19,559,247,312,55.8
1006251,2022-10-31,EMEA,SMB,Enterprise Software,Direct Sales,21,213,132,4473,2772,1701,38.0
1006177,2022-10-31,North America,B2B Enterprise,Enterprise Software,Direct Sales,12,250,154,3000,1848,1152,38.4
1008626,2022-10-31,APAC,B2B Enterprise,Server Hardware,Direct Sales,21,842,450,17682,9450,8232,46.6
1002320,2022-10-31,North America,B2B Enterprise,Cloud Services,Partner Network,29,47,34,1363,986,377,27.7
1002950,2022-10-31,EMEA,Government,Enterprise Software,Direct Sales,37,233,143,8621,5291,3330,38.6
1000401,2022-10-31,North America,B2B Enterprise,Enterprise Software,Direct Sales,19,258,191,4902,3629,1273,26.0
1006841,2022-11-01,North America,Government,Consulting,Direct Sales,19,380,220,7220,4180,3040,42.1
1008210,2022-11-01,North America,B2B Enterprise,Cloud Services,Online Portal,31,57,26,1767,806,961,54.4
1000536,2022-11-01,APAC,B2C Retail,Enterprise Software,Online Portal,16,247,144,3952,2304,1648,41.7
1002811,2022-11-01,EMEA,B2C Retail,Enterprise Software,Partner Network,18,280,152,5040,2736,2304,45.7
1008123,2022-11-01,North America,SMB,Enterprise Software,Direct Sales,24,220,82,5280,1968,3312,62.7
1006562,2022-11-01,APAC,B2B Enterprise,Enterprise Software,Partner Network,23,275,156,6325,3588,2737,43.3
1004914,2022-11-01,APAC,B2C Retail,Cloud Services,Partner Network,12,57,28,684,336,348,50.9
1008274,2022-11-01,EMEA,B2B Enterprise,Server Hardware,Partner Network,13,668,241,8684,3133,5551,63.9
1000974,2022-11-01,North America,Government,Consulting,Direct Sales,20,365,223,7300,4460,2840,38.9
1000533,2022-11-02,North America,Government,Enterprise Software,Partner Network,12,266,167,3192,2004,1188,37.2
1005384,2022-11-02,APAC,B2C Retail,Consulting,Partner Network,33,444,324,14652,10692,3960,27.0
1006866,2022-11-02,North America,B2C Retail,Cloud Services,Direct Sales,35,55,33,1925,1155,770,40.0
1005524,2022-11-02,North America,SMB,Enterprise Software,Direct Sales,16,228,102,3648,1632,2016,55.3
1002895,2022-11-02,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,64,269,150,17216,9600,7616,44.2
1001749,2022-11-02,LATAM,B2C Retail,Cloud Services,Direct Sales,35,54,20,1890,700,1190,63.0
1006046,2022-11-02,APAC,SMB,Server Hardware,Direct Sales,25,677,242,16925,6050,10875,64.3
1009954,2022-11-02,North America,B2B Enterprise,Enterprise Software,Partner Network,27,285,159,7695,4293,3402,44.2
1002660,2022-11-02,North America,B2B Enterprise,Cloud Services,Partner Network,13,54,39,702,507,195,27.8
1007421,2022-11-03,North America,B2B Enterprise,Enterprise Software,Partner Network,24,256,145,6144,3480,2664,43.4
1007946,2022-11-03,EMEA,B2B Enterprise,Server Hardware,Direct Sales,36,778,576,28008,20736,7272,26.0
1001815,2022-11-03,North America,B2B Enterprise,Enterprise Software,Online Portal,16,228,163,3648,2608,1040,28.5
1006496,2022-11-03,North America,Government,Server Hardware,Direct Sales,34,639,403,21726,13702,8024,36.9
1001231,2022-11-03,APAC,B2C Retail,Cloud Services,Direct Sales,11,43,23,473,253,220,46.5
1001969,2022-11-03,APAC,B2C Retail,Server Hardware,Online Portal,36,644,393,23184,14148,9036,39.0
1001009,2022-11-03,North America,B2C Retail,Enterprise Software,Online Portal,19,245,135,4655,2565,2090,44.9
1002024,2022-11-03,North America,B2C Retail,Enterprise Software,Partner Network,1,286,127,286,127,159,55.6
1001570,2022-11-03,North America,B2B Enterprise,Enterprise Software,Partner Network,32,230,112,7360,3584,3776,51.3
1002979,2022-11-03,EMEA,B2C Retail,Enterprise Software,Partner Network,26,236,134,6136,3484,2652,43.2
1001368,2022-11-04,LATAM,B2B Enterprise,Server Hardware,Direct Sales,20,707,391,14140,7820,6320,44.7
1001063,2022-11-04,North America,B2C Retail,Enterprise Software,Online Portal,7,217,97,1519,679,840,55.3
1000889,2022-11-04,EMEA,B2C Retail,Server Hardware,Direct Sales,36,649,442,23364,15912,7452,31.9
1004039,2022-11-04,LATAM,B2C Retail,Enterprise Software,Online Portal,18,259,133,4662,2394,2268,48.6
1009011,2022-11-04,EMEA,SMB,Cloud Services,Direct Sales,12,55,20,660,240,420,63.6
1007815,2022-11-04,EMEA,B2B Enterprise,Cloud Services,Direct Sales,26,57,24,1482,624,858,57.9
1007660,2022-11-04,EMEA,B2B Enterprise,Server Hardware,Partner Network,38,672,404,25536,15352,10184,39.9
1000362,2022-11-04,EMEA,SMB,Consulting,Partner Network,23,364,143,8372,3289,5083,60.7
1008344,2022-11-05,North America,SMB,Enterprise Software,Partner Network,5,233,86,1165,430,735,63.1
1008153,2022-11-05,APAC,B2C Retail,Enterprise Software,Partner Network,9,261,96,2349,864,1485,63.2
1009685,2022-11-05,APAC,B2B Enterprise,Enterprise Software,Partner Network,34,214,85,7276,2890,4386,60.3
1007025,2022-11-05,North America,B2B Enterprise,Enterprise Software,Direct Sales,28,281,113,7868,3164,4704,59.8
1003645,2022-11-05,APAC,B2C Retail,Cloud Services,Online Portal,13,46,16,598,208,390,65.2
1007868,2022-11-05,North America,B2B Enterprise,Server Hardware,Direct Sales,13,660,437,8580,5681,2899,33.8
1008097,2022-11-05,LATAM,B2B Enterprise,Consulting,Partner Network,36,419,186,15084,6696,8388,55.6
1006773,2022-11-06,North America,B2C Retail,Enterprise Software,Online Portal,13,220,153,2860,1989,871,30.5
1007041,2022-11-06,North America,SMB,Server Hardware,Direct Sales,20,818,374,16360,7480,8880,54.3
1002402,2022-11-06,EMEA,SMB,Consulting,Direct Sales,19,368,245,6992,4655,2337,33.4
1005267,2022-11-06,North America,B2C Retail,Server Hardware,Online Portal,19,671,413,12749,7847,4902,38.5
1007759,2022-11-06,EMEA,SMB,Cloud Services,Partner Network,12,50,30,600,360,240,40.0
1005064,2022-11-06,EMEA,B2C Retail,Server Hardware,Direct Sales,32,658,312,21056,9984,11072,52.6
1008881,2022-11-06,North America,B2B Enterprise,Cloud Services,Direct Sales,21,51,33,1071,693,378,35.3
1008032,2022-11-06,North America,B2B Enterprise,Enterprise Software,Direct Sales,39,224,119,8736,4641,4095,46.9
1000783,2022-11-07,North America,B2B Enterprise,Server Hardware,Partner Network,31,856,517,26536,16027,10509,39.6
1001352,2022-11-07,APAC,SMB,Server Hardware,Direct Sales,30,848,620,25440,18600,6840,26.9
1002205,2022-11-07,EMEA,B2C Retail,Cloud Services,Direct Sales,29,47,25,1363,725,638,46.8
1005806,2022-11-07,APAC,SMB,Enterprise Software,Direct Sales,1,219,103,219,103,116,53.0
1001149,2022-11-07,APAC,B2C Retail,Enterprise Software,Direct Sales,16,229,80,3664,1280,2384,65.1
1001984,2022-11-07,North America,B2C Retail,Cloud Services,Direct Sales,34,44,31,1496,1054,442,29.5
1004156,2022-11-08,APAC,Government,Enterprise Software,Direct Sales,30,269,130,8070,3900,4170,51.7
1008569,2022-11-08,North America,Government,Server Hardware,Direct Sales,7,641,259,4487,1813,2674,59.6
1000173,2022-11-08,North America,SMB,Enterprise Software,Direct Sales,28,284,193,7952,5404,2548,32.0
1008086,2022-11-08,North America,B2C Retail,Cloud Services,Direct Sales,5,54,25,270,125,145,53.7
1002151,2022-11-08,EMEA,B2B Enterprise,Server Hardware,Direct Sales,41,648,263,26568,10783,15785,59.4
1005472,2022-11-08,EMEA,B2B Enterprise,Cloud Services,Partner Network,21,44,16,924,336,588,63.6
1000394,2022-11-08,North America,SMB,Consulting,Online Portal,36,340,212,12240,7632,4608,37.6
1005322,2022-11-08,North America,Government,Cloud Services,Partner Network,35,57,41,1995,1435,560,28.1
1004664,2022-11-08,EMEA,B2C Retail,Enterprise Software,Partner Network,32,251,169,8032,5408,2624,32.7
1003880,2022-11-08,North America,SMB,Cloud Services,Online Portal,28,45,16,1260,448,812,64.4
1001915,2022-11-08,North America,B2B Enterprise,Enterprise Software,Partner Network,19,214,137,4066,2603,1463,36.0
1001956,2022-11-09,EMEA,B2B Enterprise,Cloud Services,Partner Network,3,54,29,162,87,75,46.3
1000645,2022-11-09,North America,B2B Enterprise,Enterprise Software,Direct Sales,22,242,164,5324,3608,1716,32.2
1004028,2022-11-09,North America,B2C Retail,Server Hardware,Partner Network,40,790,442,31600,17680,13920,44.1
1000493,2022-11-09,North America,B2C Retail,Cloud Services,Direct Sales,16,57,34,912,544,368,40.4
1003708,2022-11-09,EMEA,B2C Retail,Cloud Services,Partner Network,29,48,19,1392,551,841,60.4
1003613,2022-11-09,EMEA,B2C Retail,Enterprise Software,Partner Network,28,279,156,7812,4368,3444,44.1
1002507,2022-11-09,EMEA,B2C Retail,Consulting,Online Portal,37,421,183,15577,6771,8806,56.5
1007864,2022-11-10,North America,Government,Cloud Services,Online Portal,20,55,31,1100,620,480,43.6
1001829,2022-11-10,North America,Government,Cloud Services,Online Portal,25,44,28,1100,700,400,36.4
1008354,2022-11-10,LATAM,B2C Retail,Enterprise Software,Partner Network,46,238,169,10948,7774,3174,29.0
1009577,2022-11-10,North America,B2C Retail,Cloud Services,Direct Sales,32,55,22,1760,704,1056,60.0
1003146,2022-11-10,North America,B2C Retail,Server Hardware,Online Portal,17,655,391,11135,6647,4488,40.3
1000369,2022-11-10,EMEA,B2C Retail,Server Hardware,Partner Network,17,666,269,11322,4573,6749,59.6
1003202,2022-11-10,EMEA,B2C Retail,Cloud Services,Partner Network,27,52,38,1404,1026,378,26.9
1009061,2022-11-10,North America,SMB,Cloud Services,Partner Network,25,56,19,1400,475,925,66.1
1005635,2022-11-10,EMEA,B2C Retail,Enterprise Software,Direct Sales,32,272,131,8704,4192,4512,51.8
1003472,2022-11-10,LATAM,B2B Enterprise,Cloud Services,Direct Sales,25,47,31,1175,775,400,34.0
1009171,2022-11-10,North America,B2C Retail,Server Hardware,Direct Sales,25,659,433,16475,10825,5650,34.3
1003906,2022-11-10,North America,B2B Enterprise,Enterprise Software,Partner Network,38,259,143,9842,5434,4408,44.8
1005242,2022-11-10,EMEA,B2B Enterprise,Server Hardware,Online Portal,32,737,392,23584,12544,11040,46.8
1007882,2022-11-10,EMEA,B2B Enterprise,Cloud Services,Partner Network,37,51,25,1887,925,962,51.0
1006232,2022-11-10,EMEA,Government,Cloud Services,Direct Sales,23,51,18,1173,414,759,64.7
1003320,2022-11-10,North America,B2B Enterprise,Consulting,Direct Sales,26,424,279,11024,7254,3770,34.2
1002284,2022-11-10,North America,SMB,Server Hardware,Online Portal,20,642,336,12840,6720,6120,47.7
1002457,2022-11-11,North America,B2C Retail,Cloud Services,Direct Sales,27,53,25,1431,675,756,52.8
1002307,2022-11-11,APAC,B2B Enterprise,Server Hardware,Direct Sales,23,746,527,17158,12121,5037,29.4
1005340,2022-11-11,LATAM,SMB,Consulting,Online Portal,14,410,296,5740,4144,1596,27.8
1003103,2022-11-11,EMEA,B2C Retail,Server Hardware,Direct Sales,35,817,349,28595,12215,16380,57.3
1003742,2022-11-11,APAC,B2B Enterprise,Cloud Services,Direct Sales,28,50,23,1400,644,756,54.0
1009348,2022-11-11,EMEA,B2B Enterprise,Cloud Services,Online Portal,31,57,39,1767,1209,558,31.6
1003953,2022-11-11,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,30,234,127,7020,3810,3210,45.7
1000873,2022-11-11,APAC,B2C Retail,Server Hardware,Online Portal,17,751,526,12767,8942,3825,30.0
1003015,2022-11-11,EMEA,B2C Retail,Cloud Services,Online Portal,35,54,22,1890,770,1120,59.3
1004987,2022-11-11,EMEA,SMB,Cloud Services,Direct Sales,25,52,22,1300,550,750,57.7
1003905,2022-11-11,North America,Government,Cloud Services,Partner Network,21,47,23,987,483,504,51.1
1004054,2022-11-11,EMEA,B2B Enterprise,Consulting,Online Portal,14,349,173,4886,2422,2464,50.4
1001546,2022-11-11,APAC,Government,Server Hardware,Partner Network,15,731,411,10965,6165,4800,43.8
1001517,2022-11-12,EMEA,B2C Retail,Server Hardware,Partner Network,31,712,258,22072,7998,14074,63.8
1008311,2022-11-12,APAC,B2B Enterprise,Server Hardware,Direct Sales,51,646,445,32946,22695,10251,31.1
1002400,2022-11-12,LATAM,B2B Enterprise,Consulting,Online Portal,17,405,148,6885,2516,4369,63.5
1000343,2022-11-12,North America,B2C Retail,Server Hardware,Online Portal,19,797,428,15143,8132,7011,46.3
1005452,2022-11-12,APAC,SMB,Consulting,Online Portal,42,357,206,14994,8652,6342,42.3
1000854,2022-11-12,EMEA,B2B Enterprise,Server Hardware,Direct Sales,39,756,501,29484,19539,9945,33.7
1008637,2022-11-13,APAC,B2C Retail,Cloud Services,Direct Sales,13,47,17,611,221,390,63.8
1005773,2022-11-13,APAC,B2B Enterprise,Enterprise Software,Partner Network,16,281,188,4496,3008,1488,33.1
1006090,2022-11-13,EMEA,SMB,Server Hardware,Partner Network,32,647,413,20704,13216,7488,36.2
1006938,2022-11-13,APAC,Government,Cloud Services,Direct Sales,20,54,31,1080,620,460,42.6
1006832,2022-11-13,North America,B2C Retail,Cloud Services,Partner Network,13,50,29,650,377,273,42.0
1002166,2022-11-13,North America,B2B Enterprise,Enterprise Software,Online Portal,16,225,135,3600,2160,1440,40.0
1003501,2022-11-13,EMEA,B2B Enterprise,Enterprise Software,Partner Network,18,263,160,4734,2880,1854,39.2
1000779,2022-11-14,APAC,SMB,Server Hardware,Direct Sales,31,649,360,20119,11160,8959,44.5
1005316,2022-11-14,North America,Government,Cloud Services,Direct Sales,9,57,34,513,306,207,40.4
1009429,2022-11-14,North America,B2B Enterprise,Enterprise Software,Direct Sales,45,273,195,12285,8775,3510,28.6
1008424,2022-11-14,LATAM,Government,Enterprise Software,Direct Sales,31,216,142,6696,4402,2294,34.3
1008695,2022-11-14,North America,SMB,Cloud Services,Direct Sales,34,53,22,1802,748,1054,58.5
1005399,2022-11-14,LATAM,B2C Retail,Server Hardware,Partner Network,28,788,317,22064,8876,13188,59.8
1001808,2022-11-14,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,9,233,160,2097,1440,657,31.3
1001358,2022-11-14,EMEA,B2C Retail,Cloud Services,Direct Sales,10,57,36,570,360,210,36.8
1001274,2022-11-14,North America,B2C Retail,Server Hardware,Partner Network,37,831,590,30747,21830,8917,29.0
1005821,2022-11-14,LATAM,B2C Retail,Enterprise Software,Direct Sales,27,286,121,7722,3267,4455,57.7
1007201,2022-11-15,EMEA,B2C Retail,Consulting,Partner Network,25,358,261,8950,6525,2425,27.1
1008884,2022-11-15,APAC,B2C Retail,Enterprise Software,Partner Network,42,266,137,11172,5754,5418,48.5
1009383,2022-11-15,North America,B2B Enterprise,Consulting,Partner Network,14,352,175,4928,2450,2478,50.3
1008030,2022-11-15,EMEA,B2B Enterprise,Server Hardware,Direct Sales,20,807,438,16140,8760,7380,45.7
1000311,2022-11-15,EMEA,B2C Retail,Cloud Services,Partner Network,35,56,21,1960,735,1225,62.5
1005033,2022-11-15,North America,B2C Retail,Server Hardware,Direct Sales,30,804,438,24120,13140,10980,45.5
1005302,2022-11-15,North America,B2B Enterprise,Server Hardware,Direct Sales,33,824,371,27192,12243,14949,55.0
1001055,2022-11-15,North America,B2B Enterprise,Enterprise Software,Direct Sales,18,256,143,4608,2574,2034,44.1
1007775,2022-11-15,North America,B2C Retail,Server Hardware,Partner Network,31,658,254,20398,7874,12524,61.4
1007767,2022-11-16,North America,B2B Enterprise,Cloud Services,Partner Network,7,56,32,392,224,168,42.9
1005972,2022-11-16,APAC,SMB,Consulting,Partner Network,31,441,239,13671,7409,6262,45.8
1009165,2022-11-16,North America,B2B Enterprise,Cloud Services,Partner Network,24,43,21,1032,504,528,51.2
1004900,2022-11-16,EMEA,Government,Server Hardware,Online Portal,21,761,461,15981,9681,6300,39.4
1007309,2022-11-17,EMEA,B2C Retail,Cloud Services,Partner Network,15,56,39,840,585,255,30.4
1004488,2022-11-17,EMEA,B2C Retail,Cloud Services,Online Portal,33,45,32,1485,1056,429,28.9
1009392,2022-11-17,EMEA,B2C Retail,Enterprise Software,Direct Sales,22,236,149,5192,3278,1914,36.9
1007750,2022-11-17,North America,B2C Retail,Cloud Services,Online Portal,25,45,21,1125,525,600,53.3
1002404,2022-11-17,APAC,Government,Cloud Services,Direct Sales,41,50,20,2050,820,1230,60.0
1001350,2022-11-17,APAC,B2B Enterprise,Server Hardware,Direct Sales,13,778,462,10114,6006,4108,40.6
1006114,2022-11-17,North America,B2B Enterprise,Consulting,Online Portal,22,459,195,10098,4290,5808,57.5
1007377,2022-11-17,APAC,Government,Enterprise Software,Direct Sales,31,255,101,7905,3131,4774,60.4
1005331,2022-11-18,APAC,B2B Enterprise,Cloud Services,Online Portal,22,43,25,946,550,396,41.9
1000427,2022-11-18,APAC,Government,Enterprise Software,Partner Network,31,285,165,8835,5115,3720,42.1
1005718,2022-11-18,North America,B2B Enterprise,Cloud Services,Direct Sales,30,49,31,1470,930,540,36.7
1009848,2022-11-18,North America,SMB,Consulting,Partner Network,16,389,176,6224,2816,3408,54.8
1008316,2022-11-18,APAC,B2C Retail,Consulting,Online Portal,23,360,132,8280,3036,5244,63.3
1006298,2022-11-18,APAC,B2C Retail,Enterprise Software,Partner Network,21,281,156,5901,3276,2625,44.5
1002916,2022-11-18,LATAM,B2B Enterprise,Cloud Services,Partner Network,23,56,40,1288,920,368,28.6
1005199,2022-11-18,EMEA,B2C Retail,Enterprise Software,Online Portal,34,273,160,9282,5440,3842,41.4
1002842,2022-11-18,LATAM,SMB,Cloud Services,Partner Network,39,42,25,1638,975,663,40.5
1001457,2022-11-18,APAC,B2C Retail,Cloud Services,Direct Sales,28,53,19,1484,532,952,64.2
1001945,2022-11-18,EMEA,B2C Retail,Enterprise Software,Partner Network,21,225,117,4725,2457,2268,48.0
1000481,2022-11-19,APAC,SMB,Enterprise Software,Online Portal,15,217,131,3255,1965,1290,39.6
1006174,2022-11-19,APAC,B2C Retail,Server Hardware,Direct Sales,28,717,494,20076,13832,6244,31.1
1009543,2022-11-19,APAC,SMB,Enterprise Software,Online Portal,19,219,120,4161,2280,1881,45.2
1007865,2022-11-19,APAC,B2C Retail,Enterprise Software,Online Portal,14,260,107,3640,1498,2142,58.8
1003153,2022-11-19,EMEA,B2B Enterprise,Server Hardware,Direct Sales,21,674,273,14154,5733,8421,59.5
1006017,2022-11-19,North America,B2B Enterprise,Server Hardware,Online Portal,26,794,344,20644,8944,11700,56.7
1003465,2022-11-19,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,11,271,196,2981,2156,825,27.7
1009790,2022-11-19,North America,B2C Retail,Cloud Services,Direct Sales,33,48,32,1584,1056,528,33.3
1005903,2022-11-19,EMEA,Government,Enterprise Software,Partner Network,35,218,152,7630,5320,2310,30.3
1006098,2022-11-19,EMEA,B2C Retail,Cloud Services,Partner Network,27,43,26,1161,702,459,39.5
1004929,2022-11-20,APAC,B2C Retail,Cloud Services,Partner Network,23,53,36,1219,828,391,32.1
1000610,2022-11-20,LATAM,B2B Enterprise,Enterprise Software,Direct Sales,31,279,129,8649,3999,4650,53.8
1007999,2022-11-20,North America,Government,Cloud Services,Online Portal,45,47,26,2115,1170,945,44.7
1006657,2022-11-20,EMEA,B2C Retail,Enterprise Software,Online Portal,40,244,133,9760,5320,4440,45.5
1001820,2022-11-20,EMEA,B2C Retail,Enterprise Software,Partner Network,23,287,195,6601,4485,2116,32.1
1009133,2022-11-20,EMEA,B2C Retail,Server Hardware,Online Portal,27,780,340,21060,9180,11880,56.4
1003427,2022-11-20,LATAM,B2B Enterprise,Cloud Services,Partner Network,38,55,28,2090,1064,1026,49.1
1000516,2022-11-20,North America,B2C Retail,Cloud Services,Online Portal,30,54,33,1620,990,630,38.9
1000028,2022-11-21,APAC,SMB,Cloud Services,Online Portal,18,50,32,900,576,324,36.0
1003120,2022-11-21,North America,Government,Consulting,Direct Sales,20,413,183,8260,3660,4600,55.7
1008559,2022-11-21,EMEA,B2C Retail,Server Hardware,Partner Network,36,695,473,25020,17028,7992,31.9
1001392,2022-11-21,LATAM,B2C Retail,Enterprise Software,Partner Network,45,231,114,10395,5130,5265,50.6
1006677,2022-11-21,EMEA,Government,Cloud Services,Online Portal,16,56,41,896,656,240,26.8
1001962,2022-11-22,EMEA,B2C Retail,Server Hardware,Partner Network,30,645,354,19350,10620,8730,45.1
1008557,2022-11-22,EMEA,SMB,Cloud Services,Direct Sales,46,44,25,2024,1150,874,43.2
1005894,2022-11-22,EMEA,B2C Retail,Enterprise Software,Direct Sales,29,259,112,7511,3248,4263,56.8
1009495,2022-11-22,APAC,B2B Enterprise,Server Hardware,Direct Sales,12,736,269,8832,3228,5604,63.5
1008263,2022-11-22,LATAM,SMB,Enterprise Software,Partner Network,24,230,117,5520,2808,2712,49.1
1004512,2022-11-22,North America,B2C Retail,Enterprise Software,Partner Network,19,224,101,4256,1919,2337,54.9
1005728,2022-11-23,APAC,B2C Retail,Enterprise Software,Partner Network,26,269,137,6994,3562,3432,49.1
1003327,2022-11-23,EMEA,B2B Enterprise,Enterprise Software,Direct Sales,19,229,94,4351,1786,2565,59.0
1003548,2022-11-23,APAC,B2B Enterprise,Cloud Services,Direct Sales,13,55,20,715,260,455,63.6
1004839,2022-11-23,EMEA,B2C Retail,Server Hardware,Direct Sales,18,647,273,11646,4914,6732,57.8
1007273,2022-11-23,LATAM,B2B Enterprise,Cloud Services,Online Portal,22,55,23,1210,506,704,58.2
1005861,2022-11-23,EMEA,B2C Retail,Cloud Services,Direct Sales,37,55,37,2035,1369,666,32.7
1002675,2022-11-23,EMEA,B2B Enterprise,Cloud Services,Online Portal,5,51,22,255,110,145,56.9
1008707,2022-11-23,EMEA,B2C Retail,Cloud Services,Direct Sales,29,55,32,1595,928,667,41.8
1001699,2022-11-23,APAC,B2B Enterprise,Server Hardware,Direct Sales,26,772,351,20072,9126,10946,54.5
1000537,2022-11-23,APAC,B2B Enterprise,Enterprise Software,Partner Network,21,282,200,5922,4200,1722,29.1
1007501,2022-11-23,APAC,B2B Enterprise,Cloud Services,Partner Network,26,56,22,1456,572,884,60.7
1006636,2022-11-23,North America,B2C Retail,Cloud Services,Partner Network,28,44,21,1232,588,644,52.3
1002210,2022-11-23,LATAM,B2B Enterprise,Enterprise Software,Direct Sales,12,250,93,3000,1116,1884,62.8
1008990,2022-11-24,APAC,B2C Retail,Cloud Services,Online Portal,41,54,19,2214,779,1435,64.8
1003687,2022-11-24,APAC,B2B Enterprise,Enterprise Software,Partner Network,27,248,131,6696,3537,3159,47.2
1007346,2022-11-24,LATAM,SMB,Cloud Services,Partner Network,16,53,37,848,592,256,30.2
1001348,2022-11-24,LATAM,SMB,Enterprise Software,Online Portal,11,249,166,2739,1826,913,33.3
1003193,2022-11-24,EMEA,B2C Retail,Enterprise Software,Partner Network,18,224,114,4032,2052,1980,49.1
1005323,2022-11-24,APAC,B2B Enterprise,Server Hardware,Online Portal,27,839,570,22653,15390,7263,32.1
1000163,2022-11-24,EMEA,B2B Enterprise,Cloud Services,Direct Sales,16,55,35,880,560,320,36.4
1003770,2022-11-24,North America,B2C Retail,Enterprise Software,Partner Network,35,246,162,8610,5670,2940,34.1
1007920,2022-11-25,North America,B2B Enterprise,Server Hardware,Direct Sales,38,702,283,26676,10754,15922,59.7
1008749,2022-11-25,LATAM,Government,Enterprise Software,Partner Network,21,280,122,5880,2562,3318,56.4
1004280,2022-11-25,EMEA,Government,Cloud Services,Direct Sales,45,43,23,1935,1035,900,46.5
1006529,2022-11-25,LATAM,Government,Consulting,Direct Sales,16,395,276,6320,4416,1904,30.1
1005435,2022-11-25,North America,B2B Enterprise,Server Hardware,Direct Sales,18,815,485,14670,8730,5940,40.5
1000886,2022-11-25,EMEA,SMB,Server Hardware,Partner Network,30,739,493,22170,14790,7380,33.3
1009340,2022-11-25,APAC,B2C Retail,Enterprise Software,Partner Network,15,215,132,3225,1980,1245,38.6
1000987,2022-11-25,APAC,B2C Retail,Server Hardware,Online Portal,33,685,445,22605,14685,7920,35.0
1001521,2022-11-25,North America,SMB,Server Hardware,Partner Network,30,817,610,24510,18300,6210,25.3
1006238,2022-11-25,EMEA,B2B Enterprise,Server Hardware,Direct Sales,17,794,423,13498,7191,6307,46.7
1004723,2022-11-25,North America,SMB,Server Hardware,Partner Network,21,825,493,17325,10353,6972,40.2
1005859,2022-11-26,LATAM,B2B Enterprise,Enterprise Software,Direct Sales,18,247,114,4446,2052,2394,53.8
1007517,2022-11-26,LATAM,B2B Enterprise,Server Hardware,Direct Sales,22,724,300,15928,6600,9328,58.6
1009603,2022-11-26,North America,B2C Retail,Cloud Services,Direct Sales,21,46,22,966,462,504,52.2
1000197,2022-11-26,North America,SMB,Enterprise Software,Online Portal,26,274,168,7124,4368,2756,38.7
1001797,2022-11-26,North America,SMB,Cloud Services,Direct Sales,17,44,25,748,425,323,43.2
1006957,2022-11-26,North America,B2B Enterprise,Cloud Services,Online Portal,43,43,31,1849,1333,516,27.9
1007409,2022-11-26,APAC,B2C Retail,Enterprise Software,Partner Network,36,284,123,10224,4428,5796,56.7
1001128,2022-11-26,North America,B2C Retail,Cloud Services,Direct Sales,24,42,16,1008,384,624,61.9
1005346,2022-11-26,North America,B2C Retail,Server Hardware,Online Portal,22,668,235,14696,5170,9526,64.8
1001554,2022-11-26,LATAM,SMB,Enterprise Software,Partner Network,22,254,154,5588,3388,2200,39.4
1007239,2022-11-26,EMEA,SMB,Cloud Services,Online Portal,15,56,33,840,495,345,41.1
1008075,2022-11-27,EMEA,B2C Retail,Enterprise Software,Online Portal,26,245,98,6370,2548,3822,60.0
1001272,2022-11-27,APAC,B2B Enterprise,Server Hardware,Partner Network,14,679,346,9506,4844,4662,49.0
1007908,2022-11-27,APAC,B2B Enterprise,Server Hardware,Direct Sales,32,725,258,23200,8256,14944,64.4
1007811,2022-11-27,EMEA,Government,Enterprise Software,Online Portal,23,231,82,5313,1886,3427,64.5
1004356,2022-11-27,EMEA,B2C Retail,Enterprise Software,Online Portal,27,243,145,6561,3915,2646,40.3
1001177,2022-11-27,North America,Government,Consulting,Direct Sales,24,413,164,9912,3936,5976,60.3
1006660,2022-11-27,North America,B2C Retail,Cloud Services,Direct Sales,33,57,21,1881,693,1188,63.2
1005380,2022-11-28,North America,B2B Enterprise,Cloud Services,Partner Network,19,53,26,1007,494,513,50.9
1000024,2022-11-28,EMEA,B2B Enterprise,Cloud Services,Online Portal,19,50,32,950,608,342,36.0
1000110,2022-11-28,North America,SMB,Enterprise Software,Partner Network,5,271,171,1355,855,500,36.9
1006386,2022-11-28,LATAM,B2C Retail,Server Hardware,Online Portal,24,693,308,16632,7392,9240,55.6
1007281,2022-11-28,APAC,B2B Enterprise,Enterprise Software,Direct Sales,38,224,167,8512,6346,2166,25.4
1005828,2022-11-28,LATAM,B2B Enterprise,Server Hardware,Online Portal,26,837,335,21762,8710,13052,60.0
1008652,2022-11-28,EMEA,B2C Retail,Cloud Services,Online Portal,30,46,29,1380,870,510,37.0
1004347,2022-11-28,North America,B2B Enterprise,Enterprise Software,Direct Sales,9,282,146,2538,1314,1224,48.2
1001724,2022-11-28,North America,B2B Enterprise,Server Hardware,Partner Network,15,719,324,10785,4860,5925,54.9
1007549,2022-11-28,APAC,B2B Enterprise,Enterprise Software,Direct Sales,41,281,111,11521,4551,6970,60.5
